date,product_id,quantity_sold
2024-06-10,P0036,5
2024-06-10,P0037,14
2024-06-10,P0038,2
2024-06-10,P0039,7
2024-06-10,P0040,9
2024-06-10,P0041,8
2024-06-10,P0042,2
2024-06-10,P0043,10
2024-06-10,P0044,8
2024-06-10,P0045,7
2024-06-10,P0046,7
2024-06-10,P0047,4
2024-06-10,P0048,5
2024-06-10,P0049,13
2024-06-10,P0050,11
2024-06-10,P0051,2
2024-06-10,P0052,6
2024-06-10,P0053,7
2024-06-10,P0054,11
2024-06-10,P0055,3
2024-06-10,P0056,2
2024-06-10,P0057,5
2024-06-10,P0058,6
2024-06-10,P0059,4
2024-06-10,P0060,8
2024-06-10,P0061,7
2024-06-10,P0062,1
2024-06-10,P0063,8
2024-06-10,P0064,7
2024-06-10,P0065,14
2024-06-10,P0066,4
2024-06-10,P0067,8
2024-06-10,P0068,9
2024-06-10,P0069,15
2024-06-10,P0070,13
2024-06-10,P0071,5
2024-06-10,P0072,13
2024-06-10,P0073,7
2024-06-10,P0074,12
2024-06-10,P0075,12
2024-06-10,P0076,5
2024-06-10,P0077,4
2024-06-10,P0078,11
2024-06-10,P0079,8
2024-06-10,P0080,13
2024-06-10,P0081,6
2024-06-10,P0082,5
2024-06-10,P0083,9
2024-06-10,P0084,13
2024-06-10,P0085,14
2024-06-10,P0086,13
2024-06-10,P0087,12
2024-06-10,P0088,10
2024-06-10,P0089,8
2024-06-10,P0090,1
2024-06-10,P0091,8
2024-06-10,P0092,10
2024-06-10,P0093,11
2024-06-10,P0094,3
2024-06-10,P0095,11
2024-06-10,P0096,10
2024-06-10,P0097,13
2024-06-10,P0098,9
2024-06-10,P0099,7
2024-06-10,P0100,5
2024-06-11,P0001,13
2024-06-11,P0002,10
2024-06-11,P0003,12
2024-06-11,P0004,3
2024-06-11,P0005,8
2024-06-11,P0006,9
2024-06-11,P0007,8
2024-06-11,P0008,6
2024-06-11,P0009,11
2024-06-11,P0010,8
2024-06-11,P0011,10
2024-06-11,P0012,15
2024-06-11,P0013,9
2024-06-11,P0014,5
2024-06-11,P0015,5
2024-06-11,P0016,5
2024-06-11,P0017,2
2024-06-11,P0018,4
2024-06-11,P0019,14
2024-06-11,P0020,11
2024-06-11,P0021,7
2024-06-11,P0022,6
2024-06-11,P0023,12
2024-06-11,P0024,2
2024-06-11,P0025,12
2024-06-11,P0026,4
2024-06-11,P0027,11
2024-06-11,P0028,5
2024-06-11,P0029,11
2024-06-11,P0030,7
2024-06-11,P0031,3
2024-06-11,P0032,6
2024-06-11,P0033,7
2024-06-11,P0034,11
2024-06-11,P0035,4
2024-06-11,P0036,11
2024-06-11,P0037,3
2024-06-11,P0038,5
2024-06-11,P0039,2
2024-06-11,P0040,8
2024-06-11,P0041,7
2024-06-11,P0042,7
2024-06-11,P0043,5
2024-06-11,P0044,13
2024-06-11,P0045,7
2024-06-11,P0046,7
2024-06-11,P0047,7
2024-06-11,P0048,2
2024-06-11,P0049,8
2024-06-11,P0050,14
2024-06-11,P0051,9
2024-06-11,P0052,9
2024-06-11,P0053,12
2024-06-11,P0054,9
2024-06-11,P0055,8
2024-06-11,P0056,6
2024-06-11,P0057,4
2024-06-11,P0058,10
2024-06-11,P0059,12
2024-06-11,P0060,10
2024-06-11,P0061,13
2024-06-11,P0062,10
2024-06-11,P0063,7
2024-06-11,P0064,3
2024-06-11,P0065,11
2024-06-11,P0066,11
2024-06-11,P0067,5
2024-06-11,P0068,6
2024-06-11,P0069,7
2024-06-11,P0070,5
2024-06-11,P0071,1
2024-06-11,P0072,8
2024-06-11,P0073,2
2024-06-11,P0074,10
2024-06-11,P0075,10
2024-06-11,P0076,11
2024-06-11,P0077,6
2024-06-11,P0078,8
2024-06-11,P0079,8
2024-06-11,P0080,8
2024-06-11,P0081,13
2024-06-11,P0082,5
2024-06-11,P0083,2
2024-06-11,P0084,8
2024-06-11,P0085,5
2024-06-11,P0086,10
2024-06-11,P0087,13
2024-06-11,P0088,7
2024-06-11,P0089,10
2024-06-11,P0090,2
2024-06-11,P0091,6
2024-06-11,P0092,2
2024-06-11,P0093,8
2024-06-11,P0094,7
2024-06-11,P0095,12
2024-06-11,P0096,10
2024-06-11,P0097,13
2024-06-11,P0098,6
2024-06-11,P0099,7
2024-06-11,P0100,12
2024-06-12,P0001,6
2024-06-12,P0002,8
2024-06-12,P0003,11
2024-06-12,P0004,1
2024-06-12,P0005,7
2024-06-12,P0006,11
2024-06-12,P0007,11
2024-06-12,P0008,5
2024-06-12,P0009,13
2024-06-12,P0010,6
2024-06-12,P0011,12
2024-06-12,P0012,9
2024-06-12,P0013,11
2024-06-12,P0014,14
2024-06-12,P0015,5
2024-06-12,P0016,11
2024-06-12,P0017,12
2024-06-12,P0018,8
2024-06-12,P0019,6
2024-06-12,P0020,13
2024-06-12,P0021,13
2024-06-12,P0022,11
2024-06-12,P0023,6
2024-06-12,P0024,14
2024-06-12,P0025,7
2024-06-12,P0026,8
2024-06-12,P0027,1
2024-06-12,P0028,10
2024-06-12,P0029,2
2024-06-12,P0030,5
2024-06-12,P0031,10
2024-06-12,P0032,4
2024-06-12,P0033,9
2024-06-12,P0034,6
2024-06-12,P0035,1
2024-06-12,P0036,10
2024-06-12,P0037,3
2024-06-12,P0038,6
2024-06-12,P0039,8
2024-06-12,P0040,5
2024-06-12,P0041,2
2024-06-12,P0042,5
2024-06-12,P0043,12
2024-06-12,P0044,12
2024-06-12,P0045,7
2024-06-12,P0046,4
2024-06-12,P0047,7
2024-06-12,P0048,7
2024-06-12,P0049,6
2024-06-12,P0050,5
2024-06-12,P0051,10
2024-06-12,P0052,10
2024-06-12,P0053,2
2024-06-12,P0054,2
2024-06-12,P0055,6
2024-06-12,P0056,8
2024-06-12,P0057,12
2024-06-12,P0058,11
2024-06-12,P0059,6
2024-06-12,P0060,6
2024-06-12,P0061,3
2024-06-12,P0062,8
2024-06-12,P0063,13
2024-06-12,P0064,6
2024-06-12,P0065,15
2024-06-12,P0066,3
2024-06-12,P0067,7
2024-06-12,P0068,8
2024-06-12,P0069,6
2024-06-12,P0070,2
2024-06-12,P0071,2
2024-06-12,P0072,9
2024-06-12,P0073,12
2024-06-12,P0074,6
2024-06-12,P0075,7
2024-06-12,P0076,4
2024-06-12,P0077,7
2024-06-12,P0078,7
2024-06-12,P0079,9
2024-06-12,P0080,11
2024-06-12,P0081,7
2024-06-12,P0082,12
2024-06-12,P0083,9
2024-06-12,P0084,9
2024-06-12,P0085,12
2024-06-12,P0086,4
2024-06-12,P0087,12
2024-06-12,P0088,10
2024-06-12,P0089,5
2024-06-12,P0090,15
2024-06-12,P0091,11
2024-06-12,P0092,11
2024-06-12,P0093,7
2024-06-12,P0094,5
2024-06-12,P0095,3
2024-06-12,P0096,9
2024-06-12,P0097,11
2024-06-12,P0098,7
2024-06-12,P0099,6
2024-06-12,P0100,3
2024-06-13,P0001,14
2024-06-13,P0002,8
2024-06-13,P0003,11
2024-06-13,P0004,7
2024-06-13,P0005,8
2024-06-13,P0006,5
2024-06-13,P0007,3
2024-06-13,P0008,9
2024-06-13,P0009,11
2024-06-13,P0010,9
2024-06-13,P0011,6
2024-06-13,P0012,6
2024-06-13,P0013,7
2024-06-13,P0014,9
2024-06-13,P0015,7
2024-06-13,P0016,2
2024-06-13,P0017,12
2024-06-13,P0018,9
2024-06-13,P0019,8
2024-06-13,P0020,9
2024-06-13,P0021,8
2024-06-13,P0022,13
2024-06-13,P0023,8
2024-06-13,P0024,8
2024-06-13,P0025,9
2024-06-13,P0026,8
2024-06-13,P0027,11
2024-06-13,P0028,9
2024-06-13,P0029,10
2024-06-13,P0030,10
2024-06-13,P0031,7
2024-06-13,P0032,8
2024-06-13,P0033,11
2024-06-13,P0034,10
2024-06-13,P0035,4
2024-06-13,P0036,5
2024-06-13,P0037,14
2024-06-13,P0038,11
2024-06-13,P0039,8
2024-06-13,P0040,7
2024-06-13,P0041,9
2024-06-13,P0042,12
2024-06-13,P0043,3
2024-06-13,P0044,5
2024-06-13,P0045,10
2024-06-13,P0046,8
2024-06-13,P0047,7
2024-06-13,P0048,15
2024-06-13,P0049,4
2024-06-13,P0050,7
2024-06-13,P0051,7
2024-06-13,P0052,11
2024-06-13,P0053,7
2024-06-13,P0054,3
2024-06-13,P0055,11
2024-06-13,P0056,4
2024-06-13,P0057,9
2024-06-13,P0058,10
2024-06-13,P0059,11
2024-06-13,P0060,4
2024-06-13,P0061,6
2024-06-13,P0062,11
2024-06-13,P0063,10
2024-06-13,P0064,10
2024-06-13,P0065,1
2024-06-13,P0066,10
2024-06-13,P0067,5
2024-06-13,P0068,6
2024-06-13,P0069,8
2024-06-13,P0070,9
2024-06-13,P0071,1
2024-06-13,P0072,10
2024-06-13,P0073,14
2024-06-13,P0074,6
2024-06-13,P0075,4
2024-06-13,P0076,12
2024-06-13,P0077,6
2024-06-13,P0078,6
2024-06-13,P0079,5
2024-06-13,P0080,5
2024-06-13,P0081,6
2024-06-13,P0082,11
2024-06-13,P0083,6
2024-06-13,P0084,12
2024-06-13,P0085,13
2024-06-13,P0086,5
2024-06-13,P0087,9
2024-06-13,P0088,8
2024-06-13,P0089,9
2024-06-13,P0090,11
2024-06-13,P0091,7
2024-06-13,P0092,9
2024-06-13,P0093,11
2024-06-13,P0094,7
2024-06-13,P0095,6
2024-06-13,P0096,3
2024-06-13,P0097,7
2024-06-13,P0098,9
2024-06-13,P0099,12
2024-06-13,P0100,8
2024-06-14,P0001,12
2024-06-14,P0002,4
2024-06-14,P0003,5
2024-06-14,P0004,5
2024-06-14,P0005,5
2024-06-14,P0006,3
2024-06-14,P0007,9
2024-06-14,P0008,7
2024-06-14,P0009,10
2024-06-14,P0010,2
2024-06-14,P0011,8
2024-06-14,P0012,9
2024-06-14,P0013,13
2024-06-14,P0014,8
2024-06-14,P0015,11
2024-06-14,P0016,6
2024-06-14,P0017,6
2024-06-14,P0018,7
2024-06-14,P0019,8
2024-06-14,P0020,10
2024-06-14,P0021,10
2024-06-14,P0022,5
2024-06-14,P0023,1
2024-06-14,P0024,4
2024-06-14,P0025,4
2024-06-14,P0026,9
2024-06-14,P0027,7
2024-06-14,P0028,11
2024-06-14,P0029,12
2024-06-14,P0030,7
2024-06-14,P0031,11
2024-06-14,P0032,14
2024-06-14,P0033,2
2024-06-14,P0034,6
2024-06-14,P0035,10
2024-06-14,P0036,13
2024-06-14,P0037,13
2024-06-14,P0038,11
2024-06-14,P0039,13
2024-06-14,P0040,6
2024-06-14,P0041,5
2024-06-14,P0042,5
2024-06-14,P0043,6
2024-06-14,P0044,7
2024-06-14,P0045,6
2024-06-14,P0046,11
2024-06-14,P0047,4
2024-06-14,P0048,2
2024-06-14,P0049,10
2024-06-14,P0050,2
2024-06-14,P0051,2
2024-06-14,P0052,13
2024-06-14,P0053,6
2024-06-14,P0054,9
2024-06-14,P0055,9
2024-06-14,P0056,9
2024-06-14,P0057,11
2024-06-14,P0058,12
2024-06-14,P0059,10
2024-06-14,P0060,8
2024-06-14,P0061,4
2024-06-14,P0062,13
2024-06-14,P0063,1
2024-06-14,P0064,4
2024-06-14,P0065,2
2024-06-14,P0066,11
2024-06-14,P0067,10
2024-06-14,P0068,13
2024-06-14,P0069,10
2024-06-14,P0070,13
2024-06-14,P0071,4
2024-06-14,P0072,11
2024-06-14,P0073,2
2024-06-14,P0074,11
2024-06-14,P0075,13
2024-06-14,P0076,6
2024-06-14,P0077,12
2024-06-14,P0078,6
2024-06-14,P0079,12
2024-06-14,P0080,7
2024-06-14,P0081,9
2024-06-14,P0082,6
2024-06-14,P0083,6
2024-06-14,P0084,5
2024-06-14,P0085,7
2024-06-14,P0086,8
2024-06-14,P0087,12
2024-06-14,P0088,3
2024-06-14,P0089,8
2024-06-14,P0090,4
2024-06-14,P0091,10
2024-06-14,P0092,12
2024-06-14,P0093,2
2024-06-14,P0094,6
2024-06-14,P0095,7
2024-06-14,P0096,5
2024-06-14,P0097,7
2024-06-14,P0098,13
2024-06-14,P0099,8
2024-06-14,P0100,4
2024-06-15,P0001,7
2024-06-15,P0002,6
2024-06-15,P0003,4
2024-06-15,P0004,9
2024-06-15,P0005,2
2024-06-15,P0006,13
2024-06-15,P0007,3
2024-06-15,P0008,1
2024-06-15,P0009,9
2024-06-15,P0010,7
2024-06-15,P0011,7
2024-06-15,P0012,7
2024-06-15,P0013,7
2024-06-15,P0014,14
2024-06-15,P0015,13
2024-06-15,P0016,4
2024-06-15,P0017,8
2024-06-15,P0018,7
2024-06-15,P0019,9
2024-06-15,P0020,2
2024-06-15,P0021,9
2024-06-15,P0022,4
2024-06-15,P0023,9
2024-06-15,P0024,4
2024-06-15,P0025,7
2024-06-15,P0026,10
2024-06-15,P0027,7
2024-06-15,P0028,9
2024-06-15,P0029,4
2024-06-15,P0030,12
2024-06-15,P0031,7
2024-06-15,P0032,6
2024-06-15,P0033,11
2024-06-15,P0034,13
2024-06-15,P0035,10
2024-06-15,P0036,7
2024-06-15,P0037,14
2024-06-15,P0038,5
2024-06-15,P0039,2
2024-06-15,P0040,12
2024-06-15,P0041,10
2024-06-15,P0042,6
2024-06-15,P0043,5
2024-06-15,P0044,13
2024-06-15,P0045,13
2024-06-15,P0046,13
2024-06-15,P0047,11
2024-06-15,P0048,8
2024-06-15,P0049,13
2024-06-15,P0050,6
2024-06-15,P0051,9
2024-06-15,P0052,12
2024-06-15,P0053,6
2024-06-15,P0054,11
2024-06-15,P0055,8
2024-06-15,P0056,10
2024-06-15,P0057,6
2024-06-15,P0058,4
2024-06-15,P0059,10
2024-06-15,P0060,11
2024-06-15,P0061,5
2024-06-15,P0062,3
2024-06-15,P0063,12
2024-06-15,P0064,5
2024-06-15,P0065,11
2024-06-15,P0066,4
2024-06-15,P0067,9
2024-06-15,P0068,5
2024-06-15,P0069,12
2024-06-15,P0070,7
2024-06-15,P0071,15
2024-06-15,P0072,7
2024-06-15,P0073,8
2024-06-15,P0074,10
2024-06-15,P0075,5
2024-06-15,P0076,3
2024-06-15,P0077,13
2024-06-15,P0078,5
2024-06-15,P0079,8
2024-06-15,P0080,7
2024-06-15,P0081,4
2024-06-15,P0082,6
2024-06-15,P0083,13
2024-06-15,P0084,6
2024-06-15,P0085,9
2024-06-15,P0086,9
2024-06-15,P0087,10
2024-06-15,P0088,9
2024-06-15,P0089,1
2024-06-15,P0090,13
2024-06-15,P0091,3
2024-06-15,P0092,12
2024-06-15,P0093,6
2024-06-15,P0094,7
2024-06-15,P0095,10
2024-06-15,P0096,4
2024-06-15,P0097,10
2024-06-15,P0098,6
2024-06-15,P0099,9
2024-06-15,P0100,15
2024-06-16,P0001,12
2024-06-16,P0002,8
2024-06-16,P0003,3
2024-06-16,P0004,2
2024-06-16,P0005,12
2024-06-16,P0006,5
2024-06-16,P0007,4
2024-06-16,P0008,4
2024-06-16,P0009,11
2024-06-16,P0010,6
2024-06-16,P0011,4
2024-06-16,P0012,5
2024-06-16,P0013,9
2024-06-16,P0014,8
2024-06-16,P0015,10
2024-06-16,P0016,3
2024-06-16,P0017,11
2024-06-16,P0018,5
2024-06-16,P0019,8
2024-06-16,P0020,4
2024-06-16,P0021,5
2024-06-16,P0022,4
2024-06-16,P0023,11
2024-06-16,P0024,8
2024-06-16,P0025,10
2024-06-16,P0026,3
2024-06-16,P0027,8
2024-06-16,P0028,3
2024-06-16,P0029,4
2024-06-16,P0030,7
2024-06-16,P0031,10
2024-06-16,P0032,10
2024-06-16,P0033,13
2024-06-16,P0034,3
2024-06-16,P0035,11
2024-06-16,P0036,5
2024-06-16,P0037,9
2024-06-16,P0038,4
2024-06-16,P0039,11
2024-06-16,P0040,6
2024-06-16,P0041,9
2024-06-16,P0042,6
2024-06-16,P0043,9
2024-06-16,P0044,12
2024-06-16,P0045,11
2024-06-16,P0046,5
2024-06-16,P0047,8
2024-06-16,P0048,15
2024-06-16,P0049,9
2024-06-16,P0050,13
2024-06-16,P0051,10
2024-06-16,P0052,10
2024-06-16,P0053,8
2024-06-16,P0054,14
2024-06-16,P0055,8
2024-06-16,P0056,13
2024-06-16,P0057,7
2024-06-16,P0058,6
2024-06-16,P0059,10
2024-06-16,P0060,5
2024-06-16,P0061,7
2024-06-16,P0062,12
2024-06-16,P0063,7
2024-06-16,P0064,9
2024-06-16,P0065,15
2024-06-16,P0066,12
2024-06-16,P0067,13
2024-06-16,P0068,9
2024-06-16,P0069,9
2024-06-16,P0070,12
2024-06-16,P0071,11
2024-06-16,P0072,6
2024-06-16,P0073,8
2024-06-16,P0074,5
2024-06-16,P0075,5
2024-06-16,P0076,6
2024-06-16,P0077,7
2024-06-16,P0078,10
2024-06-16,P0079,10
2024-06-16,P0080,8
2024-06-16,P0081,10
2024-06-16,P0082,9
2024-06-16,P0083,15
2024-06-16,P0084,11
2024-06-16,P0085,2
2024-06-16,P0086,14
2024-06-16,P0087,8
2024-06-16,P0088,12
2024-06-16,P0089,4
2024-06-16,P0090,6
2024-06-16,P0091,11
2024-06-16,P0092,5
2024-06-16,P0093,7
2024-06-16,P0094,7
2024-06-16,P0095,9
2024-06-16,P0096,11
2024-06-16,P0097,9
2024-06-16,P0098,6
2024-06-16,P0099,9
2024-06-16,P0100,8
2024-06-17,P0001,13
2024-06-17,P0002,10
2024-06-17,P0003,9
2024-06-17,P0004,5
2024-06-17,P0005,6
2024-06-17,P0006,10
2024-06-17,P0007,3
2024-06-17,P0008,8
2024-06-17,P0009,11
2024-06-17,P0010,6
2024-06-17,P0011,8
2024-06-17,P0012,10
2024-06-17,P0013,10
2024-06-17,P0014,4
2024-06-17,P0015,9
2024-06-17,P0016,7
2024-06-17,P0017,7
2024-06-17,P0018,7
2024-06-17,P0019,7
2024-06-17,P0020,5
2024-06-17,P0021,7
2024-06-17,P0022,6
2024-06-17,P0023,13
2024-06-17,P0024,7
2024-06-17,P0025,6
2024-06-17,P0026,5
2024-06-17,P0027,5
2024-06-17,P0028,3
2024-06-17,P0029,13
2024-06-17,P0030,9
2024-06-17,P0031,9
2024-06-17,P0032,8
2024-06-17,P0033,14
2024-06-17,P0034,14
2024-06-17,P0035,5
2024-06-17,P0036,8
2024-06-17,P0037,12
2024-06-17,P0038,10
2024-06-17,P0039,4
2024-06-17,P0040,11
2024-06-17,P0041,2
2024-06-17,P0042,9
2024-06-17,P0043,11
2024-06-17,P0044,6
2024-06-17,P0045,7
2024-06-17,P0046,10
2024-06-17,P0047,5
2024-06-17,P0048,10
2024-06-17,P0049,6
2024-06-17,P0050,4
2024-06-17,P0051,11
2024-06-17,P0052,10
2024-06-17,P0053,8
2024-06-17,P0054,4
2024-06-17,P0055,11
2024-06-17,P0056,8
2024-06-17,P0057,4
2024-06-17,P0058,12
2024-06-17,P0059,13
2024-06-17,P0060,12
2024-06-17,P0061,9
2024-06-17,P0062,2
2024-06-17,P0063,3
2024-06-17,P0064,4
2024-06-17,P0065,9
2024-06-17,P0066,6
2024-06-17,P0067,13
2024-06-17,P0068,10
2024-06-17,P0069,1
2024-06-17,P0070,4
2024-06-17,P0071,11
2024-06-17,P0072,1
2024-06-17,P0073,5
2024-06-17,P0074,9
2024-06-17,P0075,10
2024-06-17,P0076,7
2024-06-17,P0077,14
2024-06-17,P0078,15
2024-06-17,P0079,6
2024-06-17,P0080,12
2024-06-17,P0081,6
2024-06-17,P0082,11
2024-06-17,P0083,13
2024-06-17,P0084,3
2024-06-17,P0085,11
2024-06-17,P0086,7
2024-06-17,P0087,6
2024-06-17,P0088,9
2024-06-17,P0089,7
2024-06-17,P0090,11
2024-06-17,P0091,11
2024-06-17,P0092,15
2024-06-17,P0093,9
2024-06-17,P0094,10
2024-06-17,P0095,6
2024-06-17,P0096,7
2024-06-17,P0097,10
2024-06-17,P0098,10
2024-06-17,P0099,4
2024-06-17,P0100,11
2024-06-18,P0001,11
2024-06-18,P0002,8
2024-06-18,P0003,8
2024-06-18,P0004,14
2024-06-18,P0005,6
2024-06-18,P0006,15
2024-06-18,P0007,15
2024-06-18,P0008,10
2024-06-18,P0009,7
2024-06-18,P0010,8
2024-06-18,P0011,10
2024-06-18,P0012,4
2024-06-18,P0013,11
2024-06-18,P0014,11
2024-06-18,P0015,2
2024-06-18,P0016,10
2024-06-18,P0017,6
2024-06-18,P0018,2
2024-06-18,P0019,5
2024-06-18,P0020,13
2024-06-18,P0021,7
2024-06-18,P0022,10
2024-06-18,P0023,4
2024-06-18,P0024,9
2024-06-18,P0025,8
2024-06-18,P0026,5
2024-06-18,P0027,3
2024-06-18,P0028,7
2024-06-18,P0029,8
2024-06-18,P0030,7
2024-06-18,P0031,10
2024-06-18,P0032,11
2024-06-18,P0033,8
2024-06-18,P0034,6
2024-06-18,P0035,9
2024-06-18,P0036,5
2024-06-18,P0037,9
2024-06-18,P0038,7
2024-06-18,P0039,9
2024-06-18,P0040,7
2024-06-18,P0041,9
2024-06-18,P0042,6
2024-06-18,P0043,8
2024-06-18,P0044,4
2024-06-18,P0045,7
2024-06-18,P0046,10
2024-06-18,P0047,4
2024-06-18,P0048,11
2024-06-18,P0049,5
2024-06-18,P0050,14
2024-06-18,P0051,6
2024-06-18,P0052,10
2024-06-18,P0053,3
2024-06-18,P0054,9
2024-06-18,P0055,4
2024-06-18,P0056,8
2024-06-18,P0057,8
2024-06-18,P0058,9
2024-06-18,P0059,6
2024-06-18,P0060,2
2024-06-18,P0061,3
2024-06-18,P0062,14
2024-06-18,P0063,11
2024-06-18,P0064,6
2024-06-18,P0065,2
2024-06-18,P0066,5
2024-06-18,P0067,13
2024-06-18,P0068,6
2024-06-18,P0069,12
2024-06-18,P0070,11
2024-06-18,P0071,10
2024-06-18,P0072,13
2024-06-18,P0073,6
2024-06-18,P0074,11
2024-06-18,P0075,12
2024-06-18,P0076,6
2024-06-18,P0077,3
2024-06-18,P0078,8
2024-06-18,P0079,6
2024-06-18,P0080,13
2024-06-18,P0081,13
2024-06-18,P0082,6
2024-06-18,P0083,10
2024-06-18,P0084,5
2024-06-18,P0085,6
2024-06-18,P0086,5
2024-06-18,P0087,2
2024-06-18,P0088,14
2024-06-18,P0089,11
2024-06-18,P0090,9
2024-06-18,P0091,14
2024-06-18,P0092,7
2024-06-18,P0093,13
2024-06-18,P0094,9
2024-06-18,P0095,13
2024-06-18,P0096,10
2024-06-18,P0097,9
2024-06-18,P0098,4
2024-06-18,P0099,8
2024-06-18,P0100,8
2024-06-19,P0001,8
2024-06-19,P0002,6
2024-06-19,P0003,5
2024-06-19,P0004,8
2024-06-19,P0005,7
2024-06-19,P0006,3
2024-06-19,P0007,7
2024-06-19,P0008,7
2024-06-19,P0009,9
2024-06-19,P0010,8
2024-06-19,P0011,5
2024-06-19,P0012,5
2024-06-19,P0013,4
2024-06-19,P0014,14
2024-06-19,P0015,11
2024-06-19,P0016,7
2024-06-19,P0017,9
2024-06-19,P0018,6
2024-06-19,P0019,2
2024-06-19,P0020,11
2024-06-19,P0021,13
2024-06-19,P0022,6
2024-06-19,P0023,15
2024-06-19,P0024,8
2024-06-19,P0025,7
2024-06-19,P0026,8
2024-06-19,P0027,11
2024-06-19,P0028,7
2024-06-19,P0029,3
2024-06-19,P0030,5
2024-06-19,P0031,10
2024-06-19,P0032,9
2024-06-19,P0033,3
2024-06-19,P0034,2
2024-06-19,P0035,8
2024-06-19,P0036,10
2024-06-19,P0037,6
2024-06-19,P0038,2
2024-06-19,P0039,5
2024-06-19,P0040,6
2024-06-19,P0041,6
2024-06-19,P0042,12
2024-06-19,P0043,13
2024-06-19,P0044,10
2024-06-19,P0045,13
2024-06-19,P0046,11
2024-06-19,P0047,6
2024-06-19,P0048,8
2024-06-19,P0049,5
2024-06-19,P0050,8
2024-06-19,P0051,5
2024-06-19,P0052,5
2024-06-19,P0053,5
2024-06-19,P0054,8
2024-06-19,P0055,12
2024-06-19,P0056,4
2024-06-19,P0057,9
2024-06-19,P0058,7
2024-06-19,P0059,8
2024-06-19,P0060,11
2024-06-19,P0061,7
2024-06-19,P0062,8
2024-06-19,P0063,8
2024-06-19,P0064,6
2024-06-19,P0065,7
2024-06-19,P0066,12
2024-06-19,P0067,3
2024-06-19,P0068,6
2024-06-19,P0069,3
2024-06-19,P0070,8
2024-06-19,P0071,10
2024-06-19,P0072,12
2024-06-19,P0073,9
2024-06-19,P0074,8
2024-06-19,P0075,10
2024-06-19,P0076,13
2024-06-19,P0077,6
2024-06-19,P0078,9
2024-06-19,P0079,7
2024-06-19,P0080,12
2024-06-19,P0081,8
2024-06-19,P0082,7
2024-06-19,P0083,2
2024-06-19,P0084,8
2024-06-19,P0085,6
2024-06-19,P0086,2
2024-06-19,P0087,10
2024-06-19,P0088,4
2024-06-19,P0089,10
2024-06-19,P0090,12
2024-06-19,P0091,8
2024-06-19,P0092,8
2024-06-19,P0093,5
2024-06-19,P0094,11
2024-06-19,P0095,4
2024-06-19,P0096,6
2024-06-19,P0097,9
2024-06-19,P0098,5
2024-06-19,P0099,5
2024-06-19,P0100,2
2024-06-20,P0001,3
2024-06-20,P0002,9
2024-06-20,P0003,10
2024-06-20,P0004,12
2024-06-20,P0005,14
2024-06-20,P0006,10
2024-06-20,P0007,7
2024-06-20,P0008,12
2024-06-20,P0009,9
2024-06-20,P0010,1
2024-06-20,P0011,7
2024-06-20,P0012,8
2024-06-20,P0013,9
2024-06-20,P0014,13
2024-06-20,P0015,8
2024-06-20,P0016,9
2024-06-20,P0017,14
2024-06-20,P0018,9
2024-06-20,P0019,12
2024-06-20,P0020,3
2024-06-20,P0021,12
2024-06-20,P0022,6
2024-06-20,P0023,8
2024-06-20,P0024,3
2024-06-20,P0025,8
2024-06-20,P0026,9
2024-06-20,P0027,6
2024-06-20,P0028,5
2024-06-20,P0029,4
2024-06-20,P0030,14
2024-06-20,P0031,9
2024-06-20,P0032,12
2024-06-20,P0033,12
2024-06-20,P0034,7
2024-06-20,P0035,6
2024-06-20,P0036,10
2024-06-20,P0037,9
2024-06-20,P0038,8
2024-06-20,P0039,13
2024-06-20,P0040,11
2024-06-20,P0041,4
2024-06-20,P0042,2
2024-06-20,P0043,13
2024-06-20,P0044,6
2024-06-20,P0045,13
2024-06-20,P0046,6
2024-06-20,P0047,8
2024-06-20,P0048,3
2024-06-20,P0049,5
2024-06-20,P0050,8
2024-06-20,P0051,6
2024-06-20,P0052,4
2024-06-20,P0053,3
2024-06-20,P0054,3
2024-06-20,P0055,9
2024-06-20,P0056,11
2024-06-20,P0057,10
2024-06-20,P0058,5
2024-06-20,P0059,12
2024-06-20,P0060,3
2024-06-20,P0061,8
2024-06-20,P0062,6
2024-06-20,P0063,13
2024-06-20,P0064,9
2024-06-20,P0065,5
2024-06-20,P0066,6
2024-06-20,P0067,12
2024-06-20,P0068,9
2024-06-20,P0069,9
2024-06-20,P0070,3
2024-06-20,P0071,5
2024-06-20,P0072,14
2024-06-20,P0073,5
2024-06-20,P0074,6
2024-06-20,P0075,5
2024-06-20,P0076,9
2024-06-20,P0077,6
2024-06-20,P0078,12
2024-06-20,P0079,3
2024-06-20,P0080,6
2024-06-20,P0081,6
2024-06-20,P0082,13
2024-06-20,P0083,3
2024-06-20,P0084,5
2024-06-20,P0085,9
2024-06-20,P0086,5
2024-06-20,P0087,13
2024-06-20,P0088,12
2024-06-20,P0089,3
2024-06-20,P0090,6
2024-06-20,P0091,10
2024-06-20,P0092,8
2024-06-20,P0093,8
2024-06-20,P0094,5
2024-06-20,P0095,11
2024-06-20,P0096,12
2024-06-20,P0097,8
2024-06-20,P0098,9
2024-06-20,P0099,6
2024-06-20,P0100,2
2024-06-21,P0001,8
2024-06-21,P0002,1
2024-06-21,P0003,3
2024-06-21,P0004,5
2024-06-21,P0005,11
2024-06-21,P0006,9
2024-06-21,P0007,11
2024-06-21,P0008,10
2024-06-21,P0009,6
2024-06-21,P0010,7
